subject_id,gender,ever_married,work_type,Residence_type
14915,Female,No,Private,Rural
14916,Male,Yes,Self-employed,Urban
14917,Female,Yes,Private,Urban
14918,Male,Yes,Govt_job,Urban
14919,Male,Yes,Private,Urban
14920,Female,No,Self-employed,Rural
14921,Female,Yes,Private,Rural
14922,Female,Yes,Self-employed,Urban
14923,Female,Yes,Private,Urban
14924,Female,Yes,Self-employed,Rural
14925,Female,Yes,Private,Urban
14926,Male,Yes,Govt_job,Urban
14927,Male,Yes,Private,Rural
14928,Male,Yes,Private,Urban
14929,Male,Yes,Self-employed,Urban
14930,Female,No,Private,Urban
14931,Male,Yes,Private,Rural
14932,Male,Yes,Self-employed,Rural
14933,Female,Yes,Self-employed,Urban
14934,Male,Yes,Private,Urban
14935,Female,Yes,Self-employed,Rural
14936,Female,Yes,Private,Urban
14937,Female,No,Private,Urban
14938,Female,No,Private,Rural
14939,Female,Yes,Private,Rural
14940,Male,No,Self-employed,Rural
14941,Female,Yes,Self-employed,Rural
14942,Male,No,children,Rural
14943,Male,Yes,Private,Urban
14944,Female,No,Private,Urban
14945,Female,Yes,Private,Urban
14946,Male,No,children,Rural
14947,Male,No,children,Urban
14948,Female,No,children,Rural
14949,Female,Yes,Private,Rural
14950,Female,No,Govt_job,Rural
14951,Male,No,Govt_job,Urban
14952,Female,Yes,Private,Rural
14953,Male,No,children,Urban
14954,Female,Yes,Self-employed,Urban
14955,Female,Yes,Self-employed,Rural
14956,Female,Yes,Private,Urban
14957,Male,Yes,Private,Urban
14958,Female,Yes,Private,Urban
14959,Male,No,Private,Rural
14960,Female,No,Private,Urban
14961,Female,No,Private,Rural
14962,Male,Yes,Govt_job,Rural
14963,Male,No,children,Rural
14964,Female,No,Govt_job,Rural
14965,Female,Yes,Govt_job,Urban
14966,Male,Yes,Govt_job,Rural
14967,Female,Yes,Private,Rural
14968,Male,Yes,Private,Urban
14969,Female,Yes,Private,Rural
14970,Female,Yes,Self-employed,Rural
14971,Female,Yes,Self-employed,Urban
14972,Male,Yes,Private,Rural
14973,Male,Yes,Private,Rural
14974,Male,No,children,Rural
14975,Male,Yes,Govt_job,Urban
14976,Male,No,Private,Urban
14977,Male,No,Private,Rural
14978,Male,Yes,Private,Urban
14979,Female,Yes,Govt_job,Rural
14980,Male,Yes,Private,Rural
14981,Female,Yes,Private,Urban
